"id";"region_id";"region_title";"region_city";"all_region";"start";"end";"clean_end";"intersection_alarm_id"
"32958";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-20 08:21:14";"2022-09-20 08:47:55";"2022-09-20 08:47:55";NULL
"32919";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-20 08:21:25";"2022-09-20 08:48:15";"2022-09-20 08:48:15";NULL
"32985";"19";"Харківщина";"Харківська обл.";"1";"2022-09-20 08:22:01";"2022-09-20 08:47:48";"2022-09-20 08:47:48";NULL
"32865";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-20 08:22:05";"2022-09-20 08:48:04";"2022-09-20 08:48:04";NULL
"32973";"17";"Сумщина";"Сумська обл.";"1";"2022-09-20 08:24:31";"2022-09-20 08:50:23";"2022-09-20 08:50:23";NULL
"32936";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-20 09:21:16";"2022-09-20 09:31:36";"2022-09-20 09:31:36";NULL
"32866";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-20 10:06:22";"2022-09-20 10:40:39";"2022-09-20 10:40:39";NULL
"32959";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-20 10:06:29";"2022-09-20 11:08:29";"2022-09-20 11:08:29";NULL
"32986";"19";"Харківщина";"Харківська обл.";"1";"2022-09-20 10:07:02";"2022-09-20 11:08:12";"2022-09-20 11:08:12";NULL
"32974";"17";"Сумщина";"Сумська обл.";"1";"2022-09-20 10:07:48";"2022-09-20 10:44:47";"2022-09-20 10:44:47";NULL
"33017";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-20 10:09:29";"2022-09-20 10:42:06";"2022-09-20 10:42:06";NULL
"32920";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-20 10:12:09";"2022-09-20 11:09:56";"2022-09-20 11:09:56";NULL
"33007";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-20 10:17:54";"2022-09-20 10:40:51";"2022-09-20 10:40:51";NULL
"32892";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-20 10:18:03";"2022-09-20 11:07:54";"2022-09-20 11:07:54";NULL
"32937";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-20 10:19:14";"2022-09-20 10:44:22";"2022-09-20 10:44:22";NULL
"32987";"19";"Харківщина";"Харківська обл.";"1";"2022-09-20 14:39:52";"2022-09-20 15:01:36";"2022-09-20 15:01:36";NULL
"32988";"19";"Харківщина";"Харківська обл.";"1";"2022-09-20 17:59:43";"2022-09-20 18:19:01";"2022-09-20 18:19:01";NULL
"32893";"8";"Запоріжжя";"Запоріжжя";"0";"2022-09-20 19:01:58";"2022-09-20 19:37:58";"2022-09-20 19:05:29";"32894"
"32894";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-20 19:05:29";"2022-09-20 19:37:59";"2022-09-20 19:37:59";NULL
"32843";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-20 19:11:20";"2022-09-20 19:33:21";"2022-09-20 19:33:21";NULL
"32938";"13";"Миколаївщина";"Очаків";"0";"2022-09-20 20:47:23";"2022-09-20 21:30:40";"2022-09-20 21:30:40";NULL
"32844";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-20 20:59:32";"2022-09-20 21:12:09";"2022-09-20 21:12:09";NULL
"32867";"5";"️Донеччина";"Добропілля";"0";"2022-09-20 22:56:44";"2022-09-20 23:22:06";"2022-09-20 22:58:16";"32868"
"32868";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-20 22:58:16";"2022-09-20 23:23:58";"2022-09-20 23:23:58";NULL
"32895";"8";"Запоріжжя";"Запоріжжя";"0";"2022-09-20 23:14:40";"2022-09-20 23:34:40";"2022-09-20 23:17:15";"32896"
"32896";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-20 23:17:15";"2022-09-20 23:34:51";"2022-09-20 23:34:51";NULL
"33174";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 00:54:02";"2022-09-21 02:04:37";"2022-09-21 02:04:37";NULL
"33057";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 01:17:05";"2022-09-21 02:02:59";"2022-09-21 02:02:59";NULL
"33122";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-21 03:05:45";"2022-09-21 04:04:57";"2022-09-21 04:04:57";NULL
"33175";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 03:20:15";"2022-09-21 03:48:35";"2022-09-21 03:48:35";NULL
"33035";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 03:22:23";"2022-09-21 03:47:34";"2022-09-21 03:47:34";NULL
"33058";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 03:22:28";"2022-09-21 03:49:28";"2022-09-21 03:49:28";NULL
"33176";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 04:30:28";"2022-09-21 05:04:21";"2022-09-21 05:04:21";NULL
"33059";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 04:30:51";"2022-09-21 08:21:51";"2022-09-21 08:21:51";"33060"
"33060";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 04:32:06";"2022-09-21 08:21:40";"2022-09-21 08:21:40";NULL
"33036";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 04:32:21";"2022-09-21 05:02:26";"2022-09-21 05:02:26";NULL
"33177";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 08:11:57";"2022-09-21 08:32:09";"2022-09-21 08:32:09";NULL
"33083";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-21 09:16:27";"2022-09-21 09:38:33";"2022-09-21 09:38:33";NULL
"33037";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 10:17:38";"2022-09-21 10:47:36";"2022-09-21 10:47:36";NULL
"33152";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-21 10:17:48";"2022-09-21 10:47:48";"2022-09-21 10:47:48";NULL
"33178";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 10:18:04";"2022-09-21 10:49:11";"2022-09-21 10:49:11";NULL
"33104";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-21 10:18:40";"2022-09-21 10:49:20";"2022-09-21 10:49:20";NULL
"33061";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 10:51:49";"2022-09-21 12:46:30";"2022-09-21 12:46:30";NULL
"33123";"13";"Миколаївщина";"Очаків";"0";"2022-09-21 12:58:21";"2022-09-21 14:06:21";"2022-09-21 14:06:21";"33124"
"33124";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-21 12:58:43";"2022-09-21 14:06:18";"2022-09-21 14:06:18";NULL
"33105";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-21 13:03:34";"2022-09-21 13:56:54";"2022-09-21 13:56:54";NULL
"33211";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-21 13:03:44";"2022-09-21 13:57:17";"2022-09-21 13:57:17";NULL
"33062";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 13:05:29";"2022-09-21 13:56:40";"2022-09-21 13:56:40";NULL
"33084";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-21 13:05:39";"2022-09-21 14:18:04";"2022-09-21 14:18:04";NULL
"33038";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 13:05:51";"2022-09-21 14:16:40";"2022-09-21 14:16:40";NULL
"33153";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-21 13:07:12";"2022-09-21 14:18:17";"2022-09-21 14:18:17";NULL
"33179";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 13:09:38";"2022-09-21 14:17:01";"2022-09-21 14:17:01";NULL
"33165";"17";"Сумщина";"Сумська обл.";"1";"2022-09-21 13:11:35";"2022-09-21 14:20:14";"2022-09-21 14:20:14";NULL
"33125";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-21 15:43:24";"2022-09-21 16:28:58";"2022-09-21 16:28:58";NULL
"33063";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 15:43:45";"2022-09-21 16:19:45";"2022-09-21 16:19:45";"33064"
"33039";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 15:44:01";"2022-09-21 16:18:12";"2022-09-21 16:18:12";NULL
"33085";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-21 15:44:09";"2022-09-21 16:19:22";"2022-09-21 16:19:22";NULL
"33154";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-21 15:44:18";"2022-09-21 16:19:12";"2022-09-21 16:19:12";NULL
"33064";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 15:44:56";"2022-09-21 16:19:36";"2022-09-21 16:19:36";NULL
"33166";"17";"Сумщина";"Сумська обл.";"1";"2022-09-21 15:45:16";"2022-09-21 16:22:13";"2022-09-21 16:22:13";NULL
"33180";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 15:45:37";"2022-09-21 16:41:56";"2022-09-21 16:41:56";NULL
"33181";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 17:22:51";"2022-09-21 17:44:05";"2022-09-21 17:44:05";NULL
"33155";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-21 19:47:45";"2022-09-21 20:13:54";"2022-09-21 20:13:54";NULL
"33065";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 19:47:50";"2022-09-21 20:16:50";"2022-09-21 20:16:50";"33066"
"33040";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 19:48:18";"2022-09-21 20:14:21";"2022-09-21 20:14:21";NULL
"33182";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 19:48:40";"2022-09-21 20:13:50";"2022-09-21 20:13:50";NULL
"33167";"17";"Сумщина";"Сумська обл.";"1";"2022-09-21 19:48:52";"2022-09-21 20:16:48";"2022-09-21 20:16:48";NULL
"33106";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-21 19:48:57";"2022-09-21 20:15:20";"2022-09-21 20:15:20";NULL
"33066";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 19:49:22";"2022-09-21 20:16:48";"2022-09-21 20:16:48";NULL
"33183";"19";"Харківщина";"Харківська обл.";"1";"2022-09-21 21:09:05";"2022-09-21 21:50:16";"2022-09-21 21:50:16";NULL
"33086";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-21 22:35:07";"2022-09-21 23:02:15";"2022-09-21 23:02:15";NULL
"33041";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-21 22:35:27";"2022-09-21 23:02:07";"2022-09-21 23:02:07";NULL
"33199";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-21 22:36:20";"2022-09-21 23:02:47";"2022-09-21 23:02:47";NULL
"33067";"5";"️Донеччина";"Добропілля";"0";"2022-09-21 22:47:32";"2022-09-21 23:19:32";"2022-09-21 22:49:25";"33068"
"33068";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-21 22:49:25";"2022-09-21 23:19:43";"2022-09-21 23:19:43";NULL
"33312";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 00:16:11";"2022-09-22 01:31:28";"2022-09-22 01:31:28";NULL
"33294";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 00:25:05";"2022-09-22 01:16:35";"2022-09-22 01:16:35";NULL
"33337";"14";"Одещина";"Одеська обл.";"1";"2022-09-22 00:26:38";"2022-09-22 01:31:19";"2022-09-22 01:31:19";NULL
"33381";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 00:31:54";"2022-09-22 01:17:06";"2022-09-22 01:17:06";NULL
"33343";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 00:50:20";"2022-09-22 01:32:19";"2022-09-22 01:32:19";NULL
"33230";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 00:50:30";"2022-09-22 01:32:26";"2022-09-22 01:32:26";NULL
"33362";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 00:52:08";"2022-09-22 01:51:49";"2022-09-22 01:51:49";NULL
"33355";"17";"Сумщина";"Сумська обл.";"1";"2022-09-22 00:55:18";"2022-09-22 01:35:33";"2022-09-22 01:35:33";NULL
"33270";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 05:54:50";"2022-09-22 06:53:37";"2022-09-22 06:53:37";NULL
"33271";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 07:24:01";"2022-09-22 07:58:44";"2022-09-22 07:58:44";NULL
"33231";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 07:24:10";"2022-09-22 07:56:27";"2022-09-22 07:56:27";NULL
"33395";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-22 07:26:59";"2022-09-22 07:42:30";"2022-09-22 07:42:30";NULL
"33295";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 07:27:03";"2022-09-22 07:42:20";"2022-09-22 07:42:20";NULL
"33313";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 07:30:46";"2022-09-22 08:23:02";"2022-09-22 08:23:02";NULL
"33344";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 07:31:44";"2022-09-22 07:57:33";"2022-09-22 07:57:33";NULL
"33363";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 07:32:05";"2022-09-22 07:56:44";"2022-09-22 07:56:44";NULL
"33251";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-22 08:44:20";"2022-09-22 09:04:48";"2022-09-22 09:04:48";NULL
"33296";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 10:08:17";"2022-09-22 10:38:41";"2022-09-22 10:38:41";NULL
"33396";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-22 10:08:25";"2022-09-22 10:38:32";"2022-09-22 10:38:32";NULL
"33382";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 10:08:36";"2022-09-22 10:38:17";"2022-09-22 10:38:17";NULL
"33232";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 10:08:47";"2022-09-22 10:37:47";"2022-09-22 10:37:47";NULL
"33345";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 10:08:55";"2022-09-22 10:38:07";"2022-09-22 10:38:07";NULL
"33314";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 10:09:05";"2022-09-22 10:39:13";"2022-09-22 10:39:13";NULL
"33315";"13";"Миколаївщина";"Очаків";"0";"2022-09-22 11:42:27";"2022-09-22 12:22:27";"2022-09-22 12:22:27";"33316"
"33233";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 11:43:26";"2022-09-22 12:15:36";"2022-09-22 12:15:36";NULL
"33272";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 11:43:38";"2022-09-22 12:15:45";"2022-09-22 12:15:45";NULL
"33287";"9";"Київщина";"Київ";"0";"2022-09-22 11:43:51";"2022-09-22 12:14:34";"2022-09-22 11:47:40";"33288"
"33226";"3";"Вінниччина";"Вінницька обл.";"1";"2022-09-22 11:44:10";"2022-09-22 12:15:23";"2022-09-22 12:15:23";NULL
"33338";"14";"Одещина";"Одеська обл.";"1";"2022-09-22 11:44:23";"2022-09-22 12:15:57";"2022-09-22 12:15:57";NULL
"33316";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 11:44:45";"2022-09-22 12:20:17";"2022-09-22 12:20:17";NULL
"33252";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-22 11:45:08";"2022-09-22 12:18:14";"2022-09-22 12:18:14";NULL
"33364";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 11:45:21";"2022-09-22 12:16:44";"2022-09-22 12:16:44";NULL
"33394";"21";"Хмельниччина";"Хмельницька обл.";"1";"2022-09-22 11:45:36";"2022-09-22 12:16:09";"2022-09-22 12:16:09";NULL
"33410";"24";"Івано-Франківщина";"Івано-Франківська обл.";"1";"2022-09-22 11:45:44";"2022-09-22 12:17:28";"2022-09-22 12:17:28";NULL
"33297";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 11:46:07";"2022-09-22 12:16:54";"2022-09-22 12:16:54";NULL
"33397";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-22 11:46:22";"2022-09-22 12:18:42";"2022-09-22 12:18:42";NULL
"33346";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 11:46:41";"2022-09-22 12:16:32";"2022-09-22 12:16:32";NULL
"33267";"6";"Житомирщина";"Житомирська обл.";"1";"2022-09-22 11:46:55";"2022-09-22 12:16:21";"2022-09-22 12:16:21";NULL
"33405";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-09-22 11:47:02";"2022-09-22 12:17:41";"2022-09-22 12:17:41";NULL
"33225";"2";"Волинь";"Волинська обл.";"1";"2022-09-22 11:47:14";"2022-09-22 12:17:18";"2022-09-22 12:17:18";NULL
"33269";"7";"Закарпаття";"Закарпатська обл.";"1";"2022-09-22 11:47:26";"2022-09-22 12:21:37";"2022-09-22 12:21:37";NULL
"33288";"9";"Київщина";"Київська обл.";"1";"2022-09-22 11:47:40";"2022-09-22 12:17:08";"2022-09-22 12:17:08";NULL
"33311";"12";"Львівщина";"Львівська обл.";"1";"2022-09-22 11:47:46";"2022-09-22 12:18:19";"2022-09-22 12:18:19";NULL
"33383";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 11:47:57";"2022-09-22 12:17:57";"2022-09-22 12:17:57";NULL
"33224";"1";"Буковина";"Чернівецька обл.";"1";"2022-09-22 11:48:14";"2022-09-22 12:19:59";"2022-09-22 12:19:59";NULL
"33356";"17";"Сумщина";"Сумська обл.";"1";"2022-09-22 11:48:25";"2022-09-22 12:21:51";"2022-09-22 12:21:51";NULL
"33361";"18";"Тернопільщина";"Тернопільська обл.";"1";"2022-09-22 11:49:36";"2022-09-22 12:21:04";"2022-09-22 12:21:04";NULL
"33354";"16";"Рівненщина";"Рівненська обл.";"1";"2022-09-22 12:01:24";"2022-09-22 12:18:31";"2022-09-22 12:18:31";NULL
"33347";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 13:58:06";"2022-09-22 14:17:58";"2022-09-22 14:17:58";NULL
"33365";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 13:58:31";"2022-09-22 14:16:51";"2022-09-22 14:16:51";NULL
"33406";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-09-22 13:58:44";"2022-09-22 14:18:26";"2022-09-22 14:18:26";NULL
"33357";"17";"Сумщина";"Сумська обл.";"1";"2022-09-22 13:59:48";"2022-09-22 14:21:17";"2022-09-22 14:21:17";NULL
"33234";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 14:00:29";"2022-09-22 14:16:41";"2022-09-22 14:16:41";NULL
"33289";"9";"Київщина";"Славутич";"0";"2022-09-22 14:02:57";"2022-09-22 14:21:04";"2022-09-22 14:21:04";NULL
"33298";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-22 14:03:15";"2022-09-22 14:18:56";"2022-09-22 14:18:56";NULL
"33235";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 16:35:22";"2022-09-22 17:03:45";"2022-09-22 17:03:45";NULL
"33384";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 16:35:24";"2022-09-22 17:04:52";"2022-09-22 17:04:52";NULL
"33299";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 16:35:40";"2022-09-22 17:04:40";"2022-09-22 17:04:40";NULL
"33317";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 16:36:13";"2022-09-22 17:05:25";"2022-09-22 17:05:25";NULL
"33273";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 16:36:32";"2022-09-22 17:04:20";"2022-09-22 17:04:20";NULL
"33366";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 16:37:06";"2022-09-22 17:04:06";"2022-09-22 17:04:06";NULL
"33290";"9";"Київщина";"Київ";"0";"2022-09-22 17:28:00";"2022-09-22 17:34:40";"2022-09-22 17:29:35";"33291"
"33398";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-22 17:28:40";"2022-09-22 17:35:48";"2022-09-22 17:35:48";NULL
"33268";"6";"Житомирщина";"Житомирська обл.";"1";"2022-09-22 17:28:50";"2022-09-22 17:36:30";"2022-09-22 17:36:30";NULL
"33236";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 17:29:05";"2022-09-22 17:35:04";"2022-09-22 17:35:04";NULL
"33300";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 17:29:19";"2022-09-22 17:36:01";"2022-09-22 17:36:01";NULL
"33291";"9";"Київщина";"Київська обл.";"1";"2022-09-22 17:29:35";"2022-09-22 17:36:50";"2022-09-22 17:36:50";NULL
"33367";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 17:29:39";"2022-09-22 17:37:39";"2022-09-22 17:37:39";NULL
"33407";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-09-22 17:29:56";"2022-09-22 17:37:01";"2022-09-22 17:37:01";NULL
"33274";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 17:30:17";"2022-09-22 17:35:30";"2022-09-22 17:35:30";NULL
"33227";"3";"Вінниччина";"Вінницька обл.";"1";"2022-09-22 17:30:19";"2022-09-22 17:37:09";"2022-09-22 17:37:09";NULL
"33253";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-22 17:31:30";"2022-09-22 17:38:13";"2022-09-22 17:38:13";NULL
"33358";"17";"Сумщина";"Сумська обл.";"1";"2022-09-22 17:32:46";"2022-09-22 17:45:43";"2022-09-22 17:45:43";NULL
"33348";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 17:33:26";"2022-09-22 17:36:18";"2022-09-22 17:36:18";NULL
"33237";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 19:33:20";"2022-09-22 20:06:05";"2022-09-22 20:06:05";NULL
"33349";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-22 19:33:55";"2022-09-22 20:06:40";"2022-09-22 20:06:40";NULL
"33275";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 19:34:09";"2022-09-22 20:06:49";"2022-09-22 20:06:49";NULL
"33368";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 19:34:15";"2022-09-22 20:05:50";"2022-09-22 20:05:50";NULL
"33301";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-22 19:34:43";"2022-09-22 20:06:36";"2022-09-22 20:06:36";"33302"
"33359";"17";"Сумщина";"Сумська обл.";"1";"2022-09-22 19:35:45";"2022-09-22 20:10:29";"2022-09-22 20:10:29";NULL
"33339";"14";"Одещина";"Одеська обл.";"1";"2022-09-22 19:37:39";"2022-09-22 20:06:15";"2022-09-22 20:06:15";NULL
"33318";"13";"Миколаївщина";"Очаків";"0";"2022-09-22 19:37:54";"2022-09-22 20:07:36";"2022-09-22 20:07:36";"33319"
"33254";"5";"️Донеччина";"Добропілля";"0";"2022-09-22 19:38:36";"2022-09-22 20:07:36";"2022-09-22 19:40:17";"33255"
"33302";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-22 19:38:42";"2022-09-22 20:06:32";"2022-09-22 20:06:32";NULL
"33399";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-22 19:39:00";"2022-09-22 20:06:24";"2022-09-22 20:06:24";NULL
"33319";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 19:39:22";"2022-09-22 20:07:11";"2022-09-22 20:07:11";NULL
"33408";"23";"Чернігівщина";"Чернігівська обл.";"1";"2022-09-22 19:40:01";"2022-09-22 20:07:25";"2022-09-22 20:07:25";NULL
"33255";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-22 19:40:17";"2022-09-22 20:07:52";"2022-09-22 20:07:52";NULL
"33385";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 19:40:20";"2022-09-22 20:06:55";"2022-09-22 20:06:55";NULL
"33292";"9";"Київщина";"Славутич";"0";"2022-09-22 19:43:31";"2022-09-22 20:08:41";"2022-09-22 20:08:41";NULL
"33320";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 20:11:56";"2022-09-22 21:04:45";"2022-09-22 21:04:45";NULL
"33238";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-22 21:21:49";"2022-09-22 21:56:35";"2022-09-22 21:56:35";NULL
"33386";"20";"Херсонщина";"Херсонська обл.";"1";"2022-09-22 21:21:58";"2022-09-22 21:56:43";"2022-09-22 21:56:43";NULL
"33369";"19";"Харківщина";"Харківська обл.";"1";"2022-09-22 21:59:47";"2022-09-22 22:41:06";"2022-09-22 22:41:06";NULL
"33321";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-22 23:13:35";"2022-09-23 00:17:05";"2022-09-23 00:17:05";NULL
"33276";"8";"Запоріжжя";"Запоріжжя";"0";"2022-09-22 23:46:37";"2022-09-23 00:22:05";"2022-09-22 23:47:05";"33277"
"33277";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-22 23:47:05";"2022-09-23 00:22:05";"2022-09-23 00:22:05";NULL
"33517";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 00:01:25";"2022-09-23 00:20:36";"2022-09-23 00:20:36";NULL
"33413";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 00:11:42";"2022-09-23 00:20:53";"2022-09-23 00:20:53";NULL
"33476";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 00:36:13";"2022-09-23 01:43:21";"2022-09-23 01:43:21";NULL
"33518";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 01:21:25";"2022-09-23 01:42:25";"2022-09-23 01:42:25";NULL
"33477";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 01:55:14";"2022-09-23 02:30:21";"2022-09-23 02:30:21";NULL
"33511";"15";"Полтавщина";"Полтавська обл.";"1";"2022-09-23 10:09:23";"2022-09-23 10:34:32";"2022-09-23 10:34:32";NULL
"33448";"8";"Запоріжжя";"Запорізька обл.";"1";"2022-09-23 10:09:30";"2022-09-23 10:35:37";"2022-09-23 10:35:37";NULL
"33519";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 10:09:44";"2022-09-23 10:34:04";"2022-09-23 10:34:04";NULL
"33414";"4";"Дніпропетровщина";"Дніпропетровська обл.";"1";"2022-09-23 10:09:55";"2022-09-23 10:35:03";"2022-09-23 10:35:03";NULL
"33465";"10";"Кіровоградщина";"Світловодськ";"0";"2022-09-23 10:10:13";"2022-09-23 10:35:59";"2022-09-23 10:35:59";NULL
"33520";"19";"Харківщина";"Харківська обл.";"1";"2022-09-23 13:37:23";"2022-09-23 14:04:12";"2022-09-23 14:04:12";NULL
"33429";"5";"️Донеччина";"Донецька обл.";"1";"2022-09-23 13:37:44";"2022-09-23 14:05:54";"2022-09-23 14:05:54";NULL
"33544";"22";"Черкащина";"Черкаська обл.";"1";"2022-09-23 14:27:30";"2022-09-23 15:17:23";"2022-09-23 15:17:23";NULL
"33478";"13";"Миколаївщина";"Миколаївська обл.";"1";"2022-09-23 14:27:39";"2022-09-23 15:34:32";"2022-09-23 15:34:32";NULL
"33466";"10";"Кіровоградщина";"Кіровоградська обл.";"1";"2022-09-23 14:27:52";"2022-09-23 15:17:29";"2022-09-23 15:17:29";NULL
